"","self_spending","self_defense","self_medical","self_job","self_blacks","self_business","fed_socSecurity","fed_publicSch","fed_border","fed_crime","fed_welfare","fed_highway","fed_povertyAid","fed_environment","resid_Place","resid_identity","FT_DemParty","FT_RepParty","FT_Joe_pre","FT_Trump_pre","FT_Joe_post","FT_Trump_post","FT_rural","FT_OutParty","rural_get_more","rural_influence","rural_respect","rr_work","rr_slavery","rr_less","rr_harder","gender_factor","educ_factor","race_factor","Church_factor","PARTY","pid7","BIDEN","TRUMP"
"1071",4,3,5,4,4,3,3,1,4,2,3,1,3,2,"Suburb","City Person",70,0,85,0,70,0,30,0,6,4,6,2,4,3,2,"Female","Some College","White",NA,"Democrat",3,FALSE,FALSE
"1072",NA,6,7,7,3,2,3,3,3,3,3,3,3,3,"Suburb","Suburb Person",0,100,0,100,0,95,90,0,6,4,6,1,5,5,1,"Male","Bachelor's Degree","White","A few times a year","Republican",7,FALSE,TRUE
"1073",5,6,2,3,3,3,3,1,3,3,2,1,1,3,"Rural Area","Country Person",100,0,100,0,100,0,70,0,4,4,4,2,1,1,3,"Female","High School","White","Every week","Democrat",1,TRUE,FALSE
"1074",7,NA,7,1,3,2,1,1,2,2,3,1,3,1,"Small Town","Small Town Person",40,40,50,40,50,50,NA,40,4,5,4,3,2,3,3,"Female","Some College","White","Once or twice a month","Republican",5,FALSE,FALSE
"1075",7,2,1,1,1,1,3,1,3,3,3,1,1,1,"Suburb","City Person",85,0,100,0,100,0,40,0,4,4,4,5,1,1,5,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"1076",6,1,1,2,1,1,3,1,5,5,2,1,1,1,"City","City Person",60,0,95,0,90,0,50,0,4,3,6,5,1,1,5,"Male","Bachelor's Degree","Asian","A few times a year","Democrat",1,TRUE,FALSE
"1077",1,6,7,7,6,7,3,2,1,1,3,2,3,3,"City","City Person",10,85,5,99,0,95,100,10,7,7,4,3,5,5,1,"Male","High School","White","A few times a year","Republican",7,FALSE,TRUE
"1078",2,6,4,6,4,5,3,3,1,3,5,1,3,3,"Small Town","Suburb Person",0,85,15,100,NA,NA,60,0,4,4,4,1,4,4,3,"Female","Bachelor's Degree","White",NA,"Republican",7,FALSE,TRUE
"1079",NA,1,1,1,1,1,2,1,5,4,3,3,1,1,"Suburb","Small Town Person",100,15,100,0,100,0,70,15,6,6,4,5,1,1,5,"Male","Some College","Black",NA,"Democrat",1,TRUE,FALSE
"1080",3,5,NA,5,4,NA,1,2,3,3,3,3,1,3,"Small Town","Small Town Person",70,50,40,40,40,60,NA,70,4,6,6,2,2,2,2,"Male","Less than High School","Hispanic",NA,"Republican",6,FALSE,FALSE
"1081",5,4,3,4,2,1,1,1,3,1,3,3,2,1,"City","Country Person",70,0,85,0,85,0,50,0,6,6,4,5,1,1,5,"Female","Bachelor's Degree","White","Every week","Democrat",1,TRUE,FALSE
"1082",3,5,7,7,7,7,3,3,1,1,4,1,3,3,"Small Town","Suburb Person",0,70,15,100,15,100,85,0,6,7,7,1,3,4,2,"Male","Some College","White","Every week","Republican",7,FALSE,TRUE
"1083",7,1,1,1,1,1,1,1,5,4,1,1,1,1,"City","Country Person",30,0,80,0,85,0,30,0,1,1,2,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"1084",NA,NA,2,1,1,NA,3,1,5,2,3,2,2,2,"City","Suburb Person",85,10,65,0,75,0,22,10,6,1,4,5,1,1,5,"Female","Graduate Degree","Middle Eastern",NA,"Democrat",2,FALSE,FALSE
"1085",4,4,4,4,5,5,3,3,2,2,3,2,3,3,"Small Town","Small Town Person",40,85,NA,85,15,70,85,40,4,6,6,2,2,3,3,"Female","Graduate Degree","White","Every week","Republican",7,FALSE,TRUE
"1086",1,7,1,7,7,7,1,1,1,1,4,1,4,2,NA,NA,0,100,0,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","Hispanic","Once or twice a month","Republican",7,FALSE,FALSE
"1087",5,NA,1,5,2,4,3,3,4,3,4,3,3,3,"Small Town","Small Town Person",40,30,50,15,50,0,50,30,6,6,6,5,2,2,5,"Male","Bachelor's Degree","Hispanic","Once or twice a month","Democrat",3,TRUE,FALSE
"1088",4,5,4,2,3,6,1,2,1,1,4,1,2,1,NA,NA,NA,0,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","White","Almost every week","Republican",7,FALSE,FALSE
"1089",5,2,2,5,3,2,1,1,3,2,3,2,2,2,"City","Suburb Person",50,40,70,60,85,60,70,40,4,4,6,2,2,3,2,"Female","High School","White",NA,"Democrat",2,TRUE,FALSE
"1090",2,5,7,5,6,6,2,5,1,2,5,2,4,3,"City","Country Person",0,70,15,85,30,85,100,0,5,6,7,2,2,3,2,"Female","Bachelor's Degree","White",NA,"Republican",5,FALSE,TRUE
"1091",NA,5,NA,NA,NA,4,2,3,3,3,3,3,2,2,"City","City Person",70,50,85,15,85,0,70,50,5,4,4,2,2,2,3,"Female","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"1092",4,5,7,7,5,3,3,3,3,3,3,3,3,3,"Suburb","City Person",40,50,40,40,40,50,50,40,4,4,4,3,3,4,2,"Female","Graduate Degree","Asian",NA,"Republican",5,FALSE,TRUE
"1093",3,4,4,5,4,4,3,1,3,1,3,1,3,3,"City","City Person",40,40,50,50,15,60,85,40,7,7,4,1,4,4,3,"Male","Some College","Middle Eastern","A few times a year","Republican",5,FALSE,TRUE
"1094",4,4,6,2,4,1,1,1,3,3,5,3,3,3,"City","Country Person",100,0,100,0,100,0,70,0,4,4,5,3,1,1,5,"Female","Some College","Black",NA,"Democrat",1,TRUE,FALSE
"1095",NA,6,7,5,5,4,3,2,2,1,4,1,2,3,"Small Town","Small Town Person",30,70,40,60,40,50,85,30,4,4,4,2,4,3,2,"Female","Bachelor's Degree","White",NA,"Republican",5,FALSE,TRUE
"1096",4,4,NA,4,4,4,3,1,1,1,3,3,3,3,"Suburb","City Person",15,86,30,85,0,100,85,15,5,5,5,2,2,2,3,"Female","Some College","White",NA,"Republican",5,FALSE,TRUE
"1097",7,4,1,NA,6,4,1,3,3,2,3,3,2,5,"City","City Person",70,50,70,NA,100,NA,NA,50,4,4,6,1,2,2,2,"Female","High School","White",NA,"Democrat",2,FALSE,TRUE
"1098",3,4,4,4,4,4,3,3,1,1,5,2,3,3,NA,NA,0,70,0,100,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","White","Once or twice a month","Republican",7,FALSE,FALSE
"1099",6,2,2,5,1,1,3,1,3,3,2,1,2,1,"City","City Person",85,0,90,0,95,0,30,0,1,1,4,5,2,2,5,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"1100",2,7,7,7,7,6,1,3,1,2,5,3,5,3,"Small Town","Country Person",0,90,0,100,0,100,85,0,6,7,7,1,5,5,1,"Female","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"1101",4,1,1,4,2,1,2,1,5,3,3,3,3,1,"Small Town","Small Town Person",60,10,65,5,85,5,90,10,4,2,6,4,1,2,5,"Male","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"1102",1,6,7,7,7,7,3,5,1,3,5,2,5,5,"City","Small Town Person",0,70,0,100,0,100,85,0,4,4,4,1,5,4,3,"Female","Some College","White","Almost every week","Republican",7,FALSE,TRUE
"1103",4,5,5,4,7,3,2,1,3,2,4,2,4,1,"Suburb","Suburb Person",60,70,50,30,60,20,60,70,4,4,4,1,2,5,2,"Female","Bachelor's Degree","White",NA,"Democrat",2,TRUE,FALSE
"1104",NA,3,2,3,6,NA,2,2,4,2,4,3,3,3,"Small Town","Small Town Person",50,50,50,70,30,70,NA,50,5,5,5,2,4,4,2,"Female","High School","White","Almost every week","Republican",5,FALSE,FALSE
"1105",7,3,1,2,1,1,1,1,3,1,1,2,1,1,"Suburb","Suburb Person",40,0,80,0,70,0,50,0,6,2,5,5,5,3,5,"Female","Graduate Degree","Middle Eastern",NA,"Democrat",3,TRUE,FALSE
"1106",6,6,1,NA,1,1,1,2,3,1,3,3,3,3,"Suburb","City Person",70,0,100,0,85,0,50,0,3,6,5,3,2,3,4,"Female","Graduate Degree","White","A few times a year","Democrat",1,TRUE,FALSE
"1107",NA,NA,NA,4,4,NA,3,1,1,1,1,1,2,2,"City","City Person",85,70,85,40,100,15,60,70,2,4,4,1,1,1,3,"Male","High School","Black","A few times a year","Democrat",1,TRUE,FALSE
"1108",2,3,4,6,5,4,4,2,2,1,3,1,2,3,"Suburb","Small Town Person",40,60,30,70,30,70,85,40,4,6,6,3,4,3,3,"Male","Graduate Degree","White","Every week","Republican",6,FALSE,TRUE
"1109",7,5,1,2,1,1,1,1,5,5,1,1,1,3,"City","City Person",85,0,100,0,85,0,50,0,6,4,4,5,1,1,5,"Male","Bachelor's Degree","Black",NA,"Democrat",1,FALSE,FALSE
"1110",NA,6,5,5,6,6,1,3,3,1,5,3,3,3,"City","City Person",30,60,40,60,40,50,85,30,4,7,1,3,4,4,3,"Male","Some College","Hispanic","Almost every week","Republican",5,FALSE,FALSE
"1111",NA,NA,NA,NA,NA,NA,1,1,1,1,5,1,4,1,"City","Small Town Person",15,100,0,100,40,85,NA,15,4,4,4,2,3,3,3,"Male","Less than High School","Asian","A few times a year","Republican",7,FALSE,FALSE
"1112",4,4,4,5,4,NA,3,2,2,3,3,1,3,2,"Suburb","Suburb Person",80,0,100,0,90,0,50,0,6,4,4,3,2,2,3,"Female","Bachelor's Degree","White","A few times a year","Democrat",3,TRUE,FALSE
"1113",4,5,4,4,4,2,2,1,3,3,3,1,3,2,"Suburb","Suburb Person",40,40,100,15,90,0,50,40,6,4,4,5,1,1,5,"Female","Graduate Degree","White","Every week","Democrat",3,TRUE,FALSE
"1114",4,4,4,6,5,7,2,3,1,2,5,1,3,3,"Suburb","Suburb Person",40,70,30,100,30,100,85,40,4,6,4,1,2,4,3,"Male","Some College","White","A few times a year","Republican",7,FALSE,TRUE
"1115",3,7,6,6,4,4,3,2,1,1,5,1,3,2,"Suburb","Suburb Person",0,100,0,100,0,100,100,0,7,5,4,3,3,3,3,"Male","Bachelor's Degree","White","A few times a year","Republican",7,FALSE,TRUE
"1116",7,7,6,1,2,6,1,1,1,1,3,1,1,1,"City","City Person",85,50,100,40,100,15,70,50,4,4,6,4,4,4,4,"Female","Some College","Hispanic","Almost every week","Democrat",1,TRUE,FALSE
"1117",6,2,4,2,2,1,3,1,5,4,1,1,1,1,"Small Town","Small Town Person",85,0,100,0,100,0,85,0,4,1,6,5,1,1,5,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"1118",3,3,4,3,3,6,2,2,2,2,2,2,3,1,"Rural Area","City Person",50,50,60,50,70,40,85,50,4,6,6,3,3,2,3,"Male","High School","White","A few times a year","Independent",4,TRUE,FALSE
"1119",5,5,2,2,2,2,1,1,1,1,1,1,1,1,"Small Town","Small Town Person",85,15,85,15,100,0,70,15,7,7,7,5,1,1,5,"Male","Graduate Degree","Hispanic",NA,"Democrat",1,TRUE,FALSE
"1120",5,5,3,4,2,3,3,3,3,3,2,3,3,3,"Suburb","Suburb Person",70,15,70,15,100,15,70,15,4,4,4,4,2,2,4,"Female","Graduate Degree","White","Once or twice a month","Democrat",3,TRUE,FALSE
"1121",1,4,7,7,5,5,3,5,3,1,5,5,3,4,"Small Town","Small Town Person",0,60,0,85,0,100,99,0,6,7,7,3,5,5,3,"Male","High School","Native American",NA,"Republican",5,FALSE,TRUE
"1122",5,3,5,7,3,2,2,1,3,3,3,3,1,1,"Suburb","Country Person",85,0,85,0,70,0,60,0,5,6,6,3,2,2,4,"Female","Some College","Hispanic","A few times a year","Democrat",2,TRUE,FALSE
"1123",5,1,NA,4,2,2,3,1,3,2,3,3,1,2,"Suburb","City Person",70,15,85,0,100,0,40,15,5,6,6,5,2,2,5,"Female","Some College","White",NA,"Democrat",2,TRUE,FALSE
"1124",NA,NA,NA,4,NA,4,2,1,3,2,NA,2,NA,3,"Small Town","Small Town Person",50,50,60,30,60,0,NA,50,6,2,4,3,2,3,3,"Female","High School","White","Every week","Independent",4,FALSE,FALSE
"1125",6,1,1,3,1,1,1,1,5,5,2,3,3,1,"City","City Person",70,15,70,0,70,0,20,15,2,1,3,5,1,1,5,"Male","Some College","White",NA,"Democrat",2,TRUE,FALSE
"1126",3,5,7,6,5,6,2,1,1,1,2,1,2,3,"Small Town","Suburb Person",0,100,0,85,0,100,85,0,7,6,6,1,3,3,3,"Male","Bachelor's Degree","White","Once or twice a month","Republican",7,FALSE,TRUE
"1127",4,4,5,2,NA,2,3,3,3,3,3,3,3,2,"Suburb","Suburb Person",40,40,65,30,70,25,NA,40,4,4,4,2,2,2,4,"Female","Some College","White",NA,"Republican",6,TRUE,FALSE
"1128",5,4,2,3,2,3,3,3,3,3,2,1,2,1,"City","City Person",70,30,70,0,70,0,85,30,4,2,6,4,2,2,5,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"1129",3,5,7,5,4,4,3,4,2,3,4,2,3,3,"Suburb","Suburb Person",0,70,0,85,0,85,NA,0,NA,NA,7,3,4,3,3,"Female","High School",NA,NA,"Republican",7,FALSE,TRUE
"1130",6,4,2,2,1,1,1,1,5,2,1,1,1,1,"Suburb","City Person",75,0,85,0,75,0,50,0,4,2,4,5,1,1,5,"Male","Graduate Degree","Middle Eastern",NA,"Democrat",1,TRUE,FALSE
"1131",5,3,1,4,4,1,1,1,5,3,2,2,2,1,"Small Town","Small Town Person",50,10,70,0,70,0,70,10,4,4,7,4,2,4,4,"Female","Some College","White",NA,"Democrat",2,TRUE,FALSE
"1132",3,5,4,6,3,6,1,3,3,3,4,2,3,3,"Small Town","Small Town Person",0,100,0,100,0,100,85,0,7,6,7,2,4,5,3,"Female","Some College","Hispanic","A few times a year","Republican",7,FALSE,TRUE
"1133",7,3,1,3,2,1,1,1,3,2,2,1,1,1,"Suburb","Suburb Person",70,0,85,0,100,0,60,0,4,1,2,5,1,1,5,"Female","Bachelor's Degree","Black",NA,"Democrat",1,TRUE,FALSE
"1134",NA,4,4,4,3,2,3,2,3,3,3,3,3,1,NA,NA,60,30,70,30,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Male","Graduate Degree","White",NA,"Democrat",2,FALSE,FALSE
"1135",6,2,1,2,1,1,1,1,2,2,1,3,1,1,"Suburb","Suburb Person",70,0,70,0,75,0,55,0,3,2,6,5,1,2,5,"Male","Graduate Degree","White",NA,"Democrat",3,TRUE,FALSE
"1136",2,6,7,5,6,5,3,3,1,1,3,1,3,3,"Suburb","Country Person",0,70,0,85,NA,100,85,0,4,6,5,2,4,4,2,"Female","Some College","White","Every week","Republican",7,FALSE,TRUE
"1137",1,6,NA,1,NA,7,3,1,2,5,2,4,3,3,"Suburb","Suburb Person",0,100,60,100,40,50,70,0,4,5,4,1,5,1,3,"Male","Some College","White","A few times a year","Republican",5,FALSE,TRUE
"1138",4,6,7,7,6,7,3,2,1,1,3,2,3,3,"Suburb","Country Person",0,85,0,100,0,100,100,0,6,6,6,3,5,5,1,"Male","Graduate Degree","White",NA,"Republican",7,FALSE,TRUE
"1139",5,6,7,6,4,5,2,3,1,1,3,2,3,2,"Suburb","Suburb Person",25,70,0,85,50,70,50,25,4,7,7,1,5,5,1,"Female","Less than High School","White",NA,"Republican",5,FALSE,FALSE
"1140",NA,NA,4,5,NA,NA,1,1,3,1,3,1,3,2,"City","Suburb Person",15,15,15,15,15,15,70,15,6,6,6,3,3,3,3,"Female","Graduate Degree","White","Once or twice a month","Republican",5,FALSE,FALSE
"1141",7,NA,NA,1,1,NA,1,1,3,1,5,1,3,1,"Rural Area","Suburb Person",100,0,100,0,100,0,NA,0,2,2,4,1,1,1,5,"Female","Some College","Black","Almost every week","Democrat",1,TRUE,FALSE
"1142",7,1,1,1,1,1,1,1,5,1,1,1,1,1,"City","City Person",NA,NA,NA,NA,85,0,40,NA,6,6,4,5,1,1,5,"Female","Graduate Degree","White",NA,"Democrat",3,TRUE,FALSE
"1143",4,4,4,6,4,4,3,2,2,1,4,2,4,3,"City","City Person",45,55,65,20,65,20,85,45,6,4,4,2,4,3,2,"Male","Graduate Degree","White",NA,"Republican",5,TRUE,FALSE
"1144",4,5,3,3,4,3,1,1,2,1,4,1,1,1,"Rural Area","Suburb Person",40,60,60,40,40,NA,90,40,6,6,6,2,2,4,4,"Male","Graduate Degree","Hispanic","Almost every week","Republican",5,FALSE,FALSE
"1145",NA,4,3,NA,NA,3,2,1,3,1,4,3,3,3,"City","City Person",85,15,NA,NA,NA,NA,NA,15,4,6,7,1,3,3,3,"Female","Less than High School",NA,"Every week","Democrat",1,FALSE,FALSE
"1146",7,NA,NA,2,4,1,1,3,3,3,1,1,1,1,"Suburb","City Person",0,85,15,100,40,70,NA,0,4,4,4,3,3,3,5,"Female","High School","Hispanic","A few times a year","Republican",7,FALSE,FALSE
"1147",6,6,1,2,2,1,2,1,4,2,1,1,1,1,"Suburb","Suburb Person",85,0,100,0,100,0,85,0,6,6,6,5,1,2,5,"Female","Bachelor's Degree","Hispanic",NA,"Democrat",1,TRUE,FALSE
"1148",6,7,7,6,5,4,3,2,1,1,3,3,3,2,"City","City Person",40,85,50,85,60,85,50,40,4,4,5,1,4,4,2,"Male","Graduate Degree","White",NA,"Republican",6,FALSE,TRUE
"1149",2,5,6,4,4,4,3,3,3,2,3,3,2,3,"Suburb","Small Town Person",0,70,0,85,0,85,70,0,4,6,5,2,4,4,3,"Male","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"1150",1,1,6,6,4,6,1,3,1,1,3,3,2,3,"Rural Area","Country Person",10,65,25,85,0,100,100,10,3,5,7,2,5,5,2,"Female","High School","White","A few times a year","Republican",7,FALSE,TRUE
"1151",6,1,1,2,1,1,3,1,4,3,3,2,3,1,"City","Suburb Person",68,5,65,0,90,0,75,5,6,2,6,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"1152",7,5,4,2,1,4,3,1,4,4,3,4,3,3,"City","City Person",100,30,70,60,30,15,85,30,1,6,4,5,1,1,5,"Female","High School","Black",NA,"Democrat",1,TRUE,FALSE
"1153",2,7,7,6,5,6,4,3,2,2,5,2,3,5,"Suburb","Suburb Person",15,60,30,90,30,85,100,15,4,4,6,3,2,3,3,"Male","Some College","White",NA,"Republican",5,FALSE,TRUE
"1154",4,7,1,5,7,1,3,1,1,1,3,1,3,1,"Rural Area","Country Person",0,90,0,100,0,100,90,0,7,7,7,1,5,2,3,"Male","Bachelor's Degree","White",NA,"Republican",7,FALSE,TRUE
"1155",NA,6,2,NA,4,3,1,1,3,1,3,3,2,2,"Small Town","Something else",0,15,0,15,30,40,50,0,4,6,6,3,3,3,3,"Female","Some College","White",NA,"Independent",4,FALSE,FALSE
"1156",4,6,6,7,6,7,3,2,1,1,4,1,3,5,"Small Town","Suburb Person",0,85,0,100,15,100,100,0,6,4,7,2,5,5,2,"Female","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"1157",5,2,2,3,2,1,3,1,3,3,3,3,2,1,"Suburb","Suburb Person",70,40,80,0,85,0,60,40,4,2,4,5,2,2,4,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"1158",5,6,4,4,7,5,1,3,3,3,3,2,4,3,"City","Small Town Person",60,60,40,60,50,70,NA,60,4,5,4,3,2,3,2,"Male","High School","White",NA,"Republican",5,FALSE,TRUE
"1159",5,5,4,6,5,4,3,3,1,1,2,3,3,3,"Suburb","Suburb Person",0,100,15,100,15,100,85,0,6,6,6,1,4,4,2,"Female","Some College","White","Every week","Republican",7,FALSE,TRUE
"1160",7,NA,1,4,NA,5,2,3,3,3,3,4,4,3,"Suburb","Small Town Person",70,40,60,90,40,60,NA,70,4,4,6,2,2,4,2,"Female","High School","White",NA,"Republican",6,FALSE,FALSE
"1161",4,5,3,NA,4,2,1,1,1,1,2,1,1,1,"Small Town","Small Town Person",0,60,0,75,0,75,50,0,6,6,6,1,5,5,1,"Male","Some College","White",NA,"Independent",4,FALSE,FALSE
"1162",NA,3,3,5,4,1,3,2,3,2,3,3,2,1,"Suburb","Suburb Person",70,0,70,0,70,0,85,0,6,4,4,2,3,2,2,"Female","Graduate Degree","Asian",NA,"Democrat",1,TRUE,FALSE
"1163",3,3,7,5,5,NA,2,1,1,1,4,1,2,4,"Small Town","Small Town Person",15,85,30,85,15,86,70,15,6,7,6,1,4,4,2,"Male","Some College","Hispanic","Almost every week","Independent",4,FALSE,TRUE
"1164",NA,7,5,7,7,7,1,3,1,1,3,2,3,3,"Small Town","Small Town Person",0,100,0,100,0,100,100,0,4,4,6,1,4,5,4,"Male","Some College","White","Almost every week","Republican",7,FALSE,TRUE
"1165",6,5,1,3,4,1,1,1,3,1,3,1,1,1,"City","Small Town Person",85,0,100,0,85,0,85,0,2,6,7,4,1,1,5,"Female","Some College","White",NA,"Democrat",3,TRUE,FALSE
"1166",2,4,2,5,NA,2,2,3,3,3,4,3,3,2,"Small Town","Small Town Person",60,30,60,15,100,15,100,30,6,6,7,3,3,1,5,"Female","Some College","White",NA,"Democrat",1,FALSE,FALSE
"1167",7,1,1,1,1,1,5,1,5,2,1,1,1,1,"City","City Person",85,0,100,0,100,0,50,0,6,4,4,3,3,2,3,"Female","Some College","White",NA,"Democrat",1,TRUE,FALSE
"1168",5,7,7,7,3,7,1,3,1,1,5,2,3,3,"Small Town","Country Person",0,100,0,100,0,100,100,0,6,7,6,1,5,5,2,"Male","Some College","White","A few times a year","Republican",7,FALSE,TRUE
"1169",7,4,2,2,1,1,1,1,3,3,1,1,1,1,"City","City Person",85,0,85,0,85,0,100,0,4,3,4,5,1,1,5,"Male","Some College","White",NA,"Democrat",1,TRUE,FALSE
"1170",4,1,1,3,1,1,2,2,5,5,1,2,2,1,"Suburb","Suburb Person",85,0,75,0,90,0,50,0,4,4,4,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"1171",NA,NA,NA,4,3,4,3,1,3,2,2,1,1,1,"Suburb","City Person",NA,NA,NA,NA,50,15,85,NA,2,4,4,4,3,2,4,"Female","Graduate Degree","White","Almost every week","Republican",5,TRUE,FALSE
"1172",2,4,6,7,4,6,3,3,1,3,5,3,5,4,"Rural Area","Country Person",10,85,50,95,40,85,100,10,7,7,7,3,3,3,4,"Male","High School","Hispanic","Every week","Republican",7,FALSE,TRUE
"1173",7,4,NA,NA,NA,NA,2,1,2,1,3,3,1,2,"Small Town","Small Town Person",0,85,0,85,0,70,NA,0,4,4,7,2,2,2,2,"Female","High School","White","Every week","Republican",6,FALSE,TRUE
"1174",4,4,5,4,4,3,3,3,2,3,3,3,3,2,"City","City Person",60,60,60,60,50,50,60,60,4,6,4,3,2,3,2,"Male","Some College","White","Almost every week","Independent",4,FALSE,TRUE
"1175",7,NA,6,5,5,NA,2,1,4,3,3,3,2,2,"Small Town","Suburb Person",60,40,60,40,40,40,70,40,4,6,6,5,2,2,4,"Female","Graduate Degree","White","Almost every week","Democrat",2,FALSE,TRUE
"1176",5,7,4,3,3,4,2,1,2,1,2,3,3,3,"Small Town","Small Town Person",15,60,15,NA,30,70,70,15,4,4,7,2,2,2,4,"Female","High School","White","Every week","Republican",7,FALSE,TRUE
"1177",5,1,2,2,2,1,3,1,3,1,3,3,1,2,"City","City Person",60,30,60,0,70,0,40,30,5,4,4,5,1,1,5,"Male","Bachelor's Degree","Black","Once or twice a month","Democrat",2,TRUE,FALSE
"1178",4,NA,4,4,NA,NA,1,1,2,1,4,1,1,3,"City","City Person",50,70,70,50,60,0,NA,50,4,4,4,2,3,3,2,"Female","Some College","Hispanic",NA,"Independent",4,FALSE,FALSE
"1179",6,1,1,2,1,1,2,1,4,3,3,3,1,1,"Suburb","City Person",70,15,60,1,90,1,75,15,3,2,5,4,1,2,5,"Male","Graduate Degree","White","A few times a year","Democrat",3,TRUE,FALSE
"1180",4,2,3,3,6,5,1,1,1,1,1,1,1,1,"Suburb","City Person",80,50,50,0,70,0,50,50,4,6,4,3,1,1,5,"Male","Bachelor's Degree","Black","Once or twice a month","Democrat",1,TRUE,FALSE
"1181",1,NA,4,7,7,7,5,2,1,3,5,3,3,5,NA,NA,10,60,0,80,0,60,100,10,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White",NA,"Republican",7,FALSE,FALSE
"1182",1,5,7,5,5,7,1,3,1,3,4,3,3,4,"Suburb","Suburb Person",0,70,0,100,0,100,90,0,6,7,7,2,2,4,2,"Male","High School","White","A few times a year","Republican",7,FALSE,TRUE
"1183",NA,7,NA,NA,6,1,1,1,1,1,5,1,2,3,"Small Town","Small Town Person",0,60,0,85,40,60,100,0,4,4,4,1,2,2,2,"Male","High School","White","Every week","Republican",7,FALSE,TRUE
"1184",4,3,2,1,4,1,1,1,4,3,3,3,2,1,"Small Town","Country Person",85,15,70,0,100,0,30,15,6,4,4,2,4,2,4,"Female","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"1185",6,6,1,1,4,1,1,3,2,1,3,2,2,1,"Rural Area","Country Person",85,15,100,0,85,0,NA,15,6,4,4,2,4,2,2,"Female","High School","White",NA,"Democrat",2,TRUE,FALSE
"1186",NA,3,NA,7,7,7,1,1,2,1,2,1,1,3,"City","City Person",0,0,15,60,16,30,85,0,4,6,5,3,3,3,2,"Male","High School","Hispanic",NA,"Independent",4,FALSE,FALSE
"1187",3,2,3,4,2,1,2,1,3,3,3,1,3,2,"City",NA,50,50,70,60,50,15,NA,50,6,2,6,NA,1,1,4,"Female","Bachelor's Degree","Black","Almost every week","Independent",4,TRUE,FALSE
"1188",5,6,5,5,4,6,2,3,1,3,3,2,3,3,"Suburb","Something else",0,85,15,100,0,100,85,0,4,4,4,1,5,5,2,"Female","Graduate Degree","Asian",NA,"Republican",7,FALSE,TRUE
"1189",NA,2,NA,NA,NA,1,1,1,3,1,3,1,1,1,"City","City Person",85,30,85,15,100,0,NA,30,5,4,5,2,2,2,2,"Female","Bachelor's Degree","Middle Eastern",NA,"Democrat",1,TRUE,FALSE
"1190",NA,NA,NA,5,NA,1,3,3,3,1,5,3,3,3,NA,NA,40,40,70,70,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White","Every week","Independent",4,FALSE,FALSE
"1191",5,NA,3,3,2,2,3,NA,3,NA,NA,3,NA,NA,"City","Suburb Person",70,30,85,0,100,15,50,30,NA,NA,NA,5,1,NA,4,"Female","Bachelor's Degree","White","Almost every week","Democrat",3,TRUE,FALSE
"1192",NA,7,7,7,6,4,1,1,1,1,5,2,1,3,NA,NA,0,70,15,70,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White",NA,"Republican",7,FALSE,FALSE
"1193",7,NA,NA,NA,1,NA,1,1,5,1,1,1,1,1,"City","City Person",100,0,100,0,100,0,NA,0,4,4,4,1,2,2,5,"Male","Less than High School","Black",NA,"Democrat",1,TRUE,FALSE
"1194",3,NA,3,3,4,NA,2,1,3,3,4,2,3,1,"City","Country Person",15,70,15,75,30,70,NA,15,4,5,7,3,3,2,5,"Female","Bachelor's Degree","White","Every week","Republican",6,FALSE,TRUE
"1195",1,3,7,7,7,7,5,5,1,5,3,1,3,5,"Suburb","Small Town Person",0,40,15,85,15,85,100,0,7,7,7,4,4,4,2,"Female","Bachelor's Degree","Middle Eastern",NA,"Republican",6,FALSE,TRUE
"1196",7,6,7,1,7,1,1,1,1,2,1,3,1,1,"Rural Area","Suburb Person",20,70,0,100,65,75,70,20,7,7,7,1,3,4,1,"Male","Some College","Hispanic","Every week","Republican",6,FALSE,FALSE
